JobTitle,Company,Location,Salary,TypeofJob,Skills,MoreInfo,clean_jobtitle,Label
Junior/ Senior React Native Developer - Hà Nội (Min 15tr),eKGIS,"Quận Cầu Giấy, Hà Nội","15,000,000 - 22,000,000 VND",Phần Mềm,"JavaScript, REST API, React Native, TypeScript",https://topdev.vn/viec-lam/junior-senior-react-native-developer-ha-noi-min-15tr-ekgis-2026979,/ react native - ( min ),Android
"Fresher/Junior Full-stack Developer (ReactJS, NodeJS)",ANTSOMI,"Quận Bình Thạnh, Hồ Chí Minh",Lên tới 700 USD,Phần Mềm,"JavaScript, NodeJS, Full-Stack, ReactJS",https://topdev.vn/viec-lam/fresher-junior-full-stack-developer-reactjs-nodejs-antsomi-2026984,/ full-stack ( reactjs nodejs ),BackEnd
HOT .NET Developer - Chuyên viên Cao cấp Phát Triển Giải pháp Phần mềm Công nghệ Số,Ngân hàng Quốc Tế VIB,"Quận Hoàn Kiếm, Hà Nội - Quận 1, Hồ Chí Minh",Thương lượng,Ngân Hàng,"ASP.NET, C#, MVC, .NET, .NET Core",https://topdev.vn/viec-lam/net-developer-chuyen-vien-cao-cap-phat-trien-giai-phap-phan-mem-cong-nghe-so-ngan-hang-quoc-te-vib-2027063,.net - giải pháp công nghệ,Android
HOT (Senior) Operations Product Owner,HOANG PHUC International,"Quận 1, Hồ Chí Minh",Thương lượng,Thương mại điện tử/ Bán lẻ,"Product Owner, Business Analyst",https://topdev.vn/viec-lam/senior-operations-product-owner-hoang-phuc-international-2027096,( ) operations product owner,Android
Systems Operation Support,CÔNG TY TNHH LOVEPOP VIỆT NAM,None,Thương lượng,Sản xuất,"Oracle, ERP, SAP, English - Good, System",https://topdev.vn/viec-lam/systems-operation-support-cong-ty-tnhh-lovepop-viet-nam-2027095,systems operation support,Android
HOT Back End Developer (Nodejs),Ngân hàng Quốc Tế VIB,"Quận 1, Hồ Chí Minh - Quận Hoàn Kiếm, Hà Nội",Thương lượng,Ngân Hàng,"Oracle, NodeJS, MongoDB, Back-End",https://topdev.vn/viec-lam/back-end-developer-nodejs-ngan-hang-quoc-te-vib-2027094,back end ( nodejs ),BackEnd
"HOT Front End Developer (Reactjs, MongoDB)",Ngân hàng Quốc Tế VIB,"Quận 1, Hồ Chí Minh - Quận Hoàn Kiếm, Hà Nội",Thương lượng,Ngân Hàng,"MongoDB, ReactJS, Front-End",https://topdev.vn/viec-lam/front-end-developer-reactjs-mongodb-ngan-hang-quoc-te-vib-2027093,front end ( reactjs mongodb ),FrontEnd
Junior Python Developers,CÔNG TY CỔ PHẦN CODIGNIFY,"Quận Ba Đình, Hà Nội",Thương lượng,"Gia công phần mềm, Phần Mềm, Dịch vụ IT","Django, Python",https://topdev.vn/viec-lam/junior-python-developers-cong-ty-co-phan-codignify-2027092,python developers,Android
Data Engineer,TAPTAP,"Quận 1, Hồ Chí Minh",Thương lượng,Thương mại điện tử/ Bán lẻ,"OOP, MongoDB, Data Engineer, Data Warehouse, PostgreSql",https://topdev.vn/viec-lam/data-engineer-taptap-2027091,data,Android
HOT ASP.NET / ASP.NET Core Developer,QST Technology,"Quận Thanh Xuân, Hà Nội","Lên tới 35,000,000 VND",Phần Mềm,"ASP.NET, MS SQL, PostgreSql, ASP.NET Core, HTML & CSS",https://topdev.vn/viec-lam/asp-net-asp-net-core-developer-qst-technology-2027089,asp.net / asp.net,FullStack
Software Engineer (Java/ JS),Yes4All Trading Services Company Limited,"Quận Phú Nhuận, Hồ Chí Minh","Lên tới 25,000,000 VND",Thương mại điện tử/ Bán lẻ,"AngularJS, Java, JavaScript, ReactJS, Spring, Full-Stack",https://topdev.vn/viec-lam/software-engineer-java-js-yes4all-trading-services-company-limited-2027088,software ( java/ js ),Android
HOT Java Developer,Green Flash Software,"Quận Bình Tân, Hồ Chí Minh","Lên tới 2,000 USD",Phần Mềm,"Java, Spring",https://topdev.vn/viec-lam/java-developer-green-flash-software-2027087,java,Android
HOT Technical Manager,DatVietVAC Group Holdings,"Quận 3, Hồ Chí Minh",Thương lượng,"Quảng Cáo Truyền Thông, Giải trí/ Game","PHP, MySQL, Python, NodeJS, MongoDB, Golang, ReactJS, Agile & Scrum, elasticsearch",https://topdev.vn/viec-lam/technical-manager-datvietvac-group-holdings-2027085,technical manager,Android
[All Levels] GAME ENGINEER_UNITY,Punch Entertainment Vietnam,"Quận Cầu Giấy, Hà Nội",Thương lượng,Phần Mềm,"Unity, Unity3d, Game Developer",https://topdev.vn/viec-lam/all-levels-game-engineer-unity-punch-entertainment-vietnam-2027084,all game engineer_unity,Android
HOT IoT-Developer (m/f/d),ZOI.TECH SGN,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,IoT Development,https://topdev.vn/viec-lam/iot-developer-m-f-d-zoi-tech-sgn-2027083,iot-developer ( m/f/d ),Android
HOT Senior Data Engineer (m/f/d),ZOI.TECH SGN,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"Python, Data Engineer, R",https://topdev.vn/viec-lam/senior-data-engineer-m-f-d-zoi-tech-sgn-2027082,data ( m/f/d ),Android
HOT IT Security Engineer (SecOps) (m/f/d),ZOI.TECH SGN,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,IT Security,https://topdev.vn/viec-lam/it-security-engineer-secops-m-f-d-zoi-tech-sgn-2027081,security ( secops ) ( m/f/d ),Android
HOT Software Architect / Tech Lead (m/f/d),ZOI.TECH SGN,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"Technical Leader, AWS, Azure, Software Architect",https://topdev.vn/viec-lam/software-architect-tech-lead-m-f-d-zoi-tech-sgn-2027080,software architect / tech lead ( m/f/d ),Android
HOT DevOps Engineer (m/f/d),ZOI.TECH SGN,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,DevOps,https://topdev.vn/viec-lam/devops-engineer-m-f-d-zoi-tech-sgn-2027079,devops ( m/f/d ),Android
"Flutter Mobile Developer (iOS, Android) - Junior/Senior",UniBiz,"Quận 5, Hồ Chí Minh","15,000,000 - 40,000,000 VND","Dịch vụ doanh nghiệp, Thương mại điện tử/ Bán lẻ, Dịch vụ IT, Gia công phần mềm, Viễn Thông, Phần Mềm","Mobile, Android, iOS, Flutter",https://topdev.vn/viec-lam/flutter-mobile-developer-ios-android-junior-senior-unibiz-2026209,flutter mobile ( ios android ) - /,Android
GAME DESIGNER,HayHay,"Quận Cầu Giấy, Hà Nội","15,000,000 - 25,000,000 VND",Giải trí/ Game,"Game, Game Design",https://topdev.vn/viec-lam/game-designer-hayhay-2026551,game designer,Android
Digital Solution Tester,Ngân hàng Quốc Tế VIB,"Quận Hoàn Kiếm, Hà Nội - Quận 1, Hồ Chí Minh",Thương lượng,Ngân Hàng,"Tester, JavaScript, Automation Tester, Selenium, Jmeter",https://topdev.vn/viec-lam/digital-solution-tester-ngan-hang-quoc-te-vib-2026548,digital solution tester,Android
"Developer (Java/.Net, Golang,...)",Ngân hàng Quốc Tế VIB,"Quận Hoàn Kiếm, Hà Nội - Quận 1, Hồ Chí Minh",Thương lượng,Ngân Hàng,"Java, Back-End, .NET, Golang",https://topdev.vn/viec-lam/developer-java-net-golang-ngan-hang-quoc-te-vib-2026547,( java/.net golang ... ),FullStack
"NodeJS Back-end Developer | Up to $2,000",Hero Arena,"Thành phố Thủ Đức, Hồ Chí Minh","1,000 - 2,000 USD",Giải trí/ Game,"NodeJS, Back-End",https://topdev.vn/viec-lam/nodejs-back-end-developer-up-to-2-000-hero-arena-2026695,nodejs back-end,BackEnd
MANUAL TESTER (WEB & APPS),BIN CORPORATION GROUP VIỆT NAM,"Quận 7, Hồ Chí Minh","10,000,000 - 20,000,000 VND","Dịch vụ doanh nghiệp, Thương mại điện tử/ Bán lẻ, Quảng Cáo Truyền Thông, Phần Mềm, Bất động sản, Tài Chính",Manual Test,https://topdev.vn/viec-lam/manual-tester-web-apps-bin-corporation-group-viet-nam-2026556,manual tester ( web & apps ),Android
"Fullstack Development, Specialist",AIA Vietnam,"Quận 1, Hồ Chí Minh",Thương lượng,Bảo Hiểm,"Java, JavaScript, .NET, Full-Stack",https://topdev.vn/viec-lam/fullstack-development-specialist-aia-vietnam-2026552,fullstack development specialist,Android
CHUYÊN VIÊN LẬP TRÌNH VÀ VẬN HÀNH HỆ THỐNG,Công ty TNHH Chứng Khoán ACB (ACBS),"Quận 3, Hồ Chí Minh",Thương lượng,Chứng khoán,"System Admin, System Engineer",https://topdev.vn/viec-lam/chuyen-vien-lap-trinh-va-van-hanh-he-thong-cong-ty-tnhh-chung-khoan-acb-acbs-2026702,,Android
"CHUYÊN VIÊN LẬP TRÌNH WEB (HTML5, CSS3, Javascript)",Công ty TNHH Chứng Khoán ACB (ACBS),"Quận 3, Hồ Chí Minh",Thương lượng,Chứng khoán,"HTML5, JavaScript, CSS3",https://topdev.vn/viec-lam/chuyen-vien-lap-trinh-web-html5-css3-javascript-cong-ty-tnhh-chung-khoan-acb-acbs-2026700,web ( html css javascript ),Android
Kỹ sư lập trình C/C++,DICOM,"Quận Thanh Xuân, Hà Nội",Thương lượng,Dịch vụ doanh nghiệp,"Linux, C++, Git, C Language, VoIP",https://topdev.vn/viec-lam/ky-su-lap-trinh-c-c-dicom-2026706,c/c++,Android
LẬP TRÌNH VIÊN PHP (Up to 20mil),Công ty Cổ phần Công nghệ DNG,"Quận Tân Phú, Hồ Chí Minh","Lên tới 20,000,000 VND",Sức khỏe/ Làm đẹp,"PHP, CSS, JavaScript, MySQL, HTML, Git",https://topdev.vn/viec-lam/lap-trinh-vien-php-up-to-20mil-cong-ty-co-phan-cong-nghe-dng-2026707,php ( ),Android
.NET DEVELOPER,Công ty cổ phần DMSpro,"Thành phố Thủ Đức, Hồ Chí Minh",Thương lượng,Dịch vụ IT,".NET, .NET Core, ASP.NET",https://topdev.vn/viec-lam/net-developer-cong-ty-co-phan-dmspro-2026742,.net,FullStack
Android Developer (Java/ Kotlin),BEETECH,"Quận Thanh Xuân, Hà Nội - Quận 1, Hồ Chí Minh","Lên tới 30,000,000 VND",Phần Mềm,"Java, Kotlin, Android, Mobile",https://topdev.vn/viec-lam/android-developer-java-kotlin-beetech-2026790,android ( java/ kotlin ),Android
Lập trình viên (Java/.NET/MySQL),Ngân hàng Quốc Tế VIB,"Quận 1, Hồ Chí Minh - Quận Hoàn Kiếm, Hà Nội",Thương lượng,Ngân Hàng,"ASP.NET, Java, .NET Core, MySQL, .NET",https://topdev.vn/viec-lam/lap-trinh-vien-java-net-mysql-ngan-hang-quoc-te-vib-2026788,( java/.net/mysql ),FullStack
Project Leader (PHP/ Java/ C/ C++/ Swift),BEETECH,"Quận Thanh Xuân, Hà Nội - Quận 1, Hồ Chí Minh","Lên tới 30,000,000 VND",Phần Mềm,"PHP, Swift, Java, Project Manager, Project Leader, C/C++",https://topdev.vn/viec-lam/project-leader-php-java-c-c-swift-beetech-2026793,project ( php/ java/ c/ c++/ swift ),Android
Lập trình viên Unity (C#/C++/Unity),Công ty TNHH App In Asia Việt Nam,"Quận Cầu Giấy, Hà Nội","Lên tới 2,500 USD","Phần Mềm, Giải trí/ Game, Công nghệ thông tin","OOP, Unity, C++, C#, Cocos2D",https://topdev.vn/viec-lam/lap-trinh-vien-unity-c-c-unity-cong-ty-tnhh-app-in-asia-viet-nam-2026792,unity ( c # /c++/unity ),Android
PHP Developer – Web Application,ABHORIZON,"Quận 1, Hồ Chí Minh",Thương lượng,Product,"PHP, CSS, JavaScript, HTML",https://topdev.vn/viec-lam/php-developer-web-application-abhorizon-2026796,php – web application,Android
Web Developer (JavaScript/SQL/jQuery),Uniccs Việt Nam,"Quận Tân Bình, Hồ Chí Minh",Thương lượng,Phần Mềm,"JavaScript, SQL, JQuery, Web, Full-Stack",https://topdev.vn/viec-lam/web-developer-javascript-sql-jquery-uniccs-viet-nam-2026797,web ( javascript/sql/jquery ),Android
"PHP Developer (Laravel/ WordPress, JavaScript)",BEETECH,"Quận Thanh Xuân, Hà Nội - Quận 1, Hồ Chí Minh","15,000,000 - 30,000,000 VND",Phần Mềm,"PHP, JavaScript, CakePHP, WordPress, Laravel",https://topdev.vn/viec-lam/php-developer-laravel-wordpress-javascript-beetech-2026791,php ( laravel/ wordpress javascript ),Android
Mobile Developer (Flutter/ NodeJS),Whammy Tech,"Quận 1, Hồ Chí Minh","Lên tới 30,000,000 VND",Phần Mềm,"CSS, UX/UI Design, JSON, NodeJS, Flutter, Mobile, API",https://topdev.vn/viec-lam/mobile-developer-flutter-nodejs-whammy-tech-2026802,mobile ( flutter/ nodejs ),BackEnd
Front-end Developer (ReactJS/ JavaScript/ HTML5),Whammy Tech,"Quận 1, Hồ Chí Minh","Lên tới 30,000,000 VND",Phần Mềm,"CSS, HTML5, JavaScript, MongoDB, REST API, ReactJS",https://topdev.vn/viec-lam/front-end-developer-reactjs-javascript-html5-whammy-tech-2026804,front-end ( reactjs/ javascript/ html ),FrontEnd
KỸ SƯ HỆ THỐNG (SYSTEM ENGINEER),Công ty Cổ phần Nhựa Châu Âu,"Quận Bắc Từ Liêm, Hà Nội","14,000,000 - 18,000,000 VND",Sản xuất,"System Engineer, Linux, MySQL, PostgreSQL, Windows",https://topdev.vn/viec-lam/ky-su-he-thong-system-engineer-cong-ty-co-phan-nhua-chau-au-2026902,( system ),Android
Back-end Developer (NodeJS),Whammy Tech,"Quận 1, Hồ Chí Minh","Lên tới 30,000,000 VND",Phần Mềm,"JavaScript, NodeJS, MongoDB, REST API",https://topdev.vn/viec-lam/back-end-developer-nodejs-whammy-tech-2026805,back-end ( nodejs ),BackEnd
"Back-end Developer (ReactJS, NodeJS, ASP.NET core, Angular)",Ngân hàng Quốc Tế VIB,"Quận Hoàn Kiếm, Hà Nội - Quận 1, Hồ Chí Minh",Thương lượng,Ngân Hàng,"NodeJS, Back-End, ReactJS, Angular, ASP.NET Core",https://topdev.vn/viec-lam/back-end-developer-reactjs-nodejs-asp-net-core-angular-ngan-hang-quoc-te-vib-2026905,back-end ( reactjs nodejs asp.net angular ),BackEnd
Fresher/Junior Backend Engineer (NodeJS),YouNet Group,"Quận 11, Hồ Chí Minh",Thương lượng,Phần Mềm,"Linux, OOP, REST API, Git, NoSQL, NodeJS",https://topdev.vn/viec-lam/fresher-junior-backend-engineer-nodejs-younet-group-2026907,/ backend ( nodejs ),BackEnd
"Magento Developer | Up to $2,500",Megazone Vietnam Company Limited,"Quận Ba Đình, Hà Nội","700 - 2,500 USD","E-commerce Platforms, Phần Mềm, Dịch vụ doanh nghiệp","PHP, Magento",https://topdev.vn/viec-lam/magento-developer-up-to-2-500-megazone-vietnam-company-limited-2026906,magento,Android
"Full-Stack Java Software Engineer (JEE/ Spring/ Hibernate) | Up to $2,500",Megazone Vietnam Company Limited,"Quận Ba Đình, Hà Nội","500 - 2,500 USD","E-commerce Platforms, Phần Mềm, Dịch vụ doanh nghiệp","Java, Full-Stack, Spring, Jee",https://topdev.vn/viec-lam/full-stack-java-software-engineer-jee-spring-hibernate-up-to-2-500-megazone-vietnam-company-limited-2026909,full-stack java software ( jee/ spring/ hiBack Endrnate ),Android
ASP.NET Developer,Ngân hàng Quốc Tế VIB,"Quận Hoàn Kiếm, Hà Nội",Thương lượng,Ngân Hàng,"ASP.NET, ASP.NET Core, NodeJS",https://topdev.vn/viec-lam/asp-net-developer-ngan-hang-quoc-te-vib-2026911,asp.net,FullStack
"Front-end Developer (ReactJS/ AngularJS/ VueJS) | Up to $2,500",Megazone Vietnam Company Limited,"Quận Ba Đình, Hà Nội","500 - 2,500 USD","E-commerce Platforms, Phần Mềm, Dịch vụ doanh nghiệp","AngularJS, JavaScript, Front-End, ReactJS, VueJS, TypeScript",https://topdev.vn/viec-lam/front-end-developer-reactjs-angularjs-vuejs-up-to-2-500-megazone-vietnam-company-limited-2026908,front-end ( reactjs/ angularjs/ vuejs ),FrontEnd
Senior Full-stack Engineer (ReactJS/NodeJS),YouNet Group,"Quận 11, Hồ Chí Minh",Thương lượng,Phần Mềm,"NodeJS, ReactJS, Full-Stack",https://topdev.vn/viec-lam/senior-full-stack-engineer-reactjs-nodejs-younet-group-2026912,full-stack ( reactjs/nodejs ),BackEnd
UX/UI Designer,Wise Commerce,"Quận Đống Đa, Hà Nội",Thương lượng,Phần Mềm,"UX/UI Design, Photoshop",https://topdev.vn/viec-lam/ux-ui-designer-wise-commerce-2026915,ux/ui designer,Android
Senior Mobile App Developer (Flutter),ENGMA,"Quận Phú Nhuận, Hồ Chí Minh","20,000,000 - 35,000,000 VND",Phần Mềm,"OOP, REST API, Flutter, Mobile, UX/UI Design",https://topdev.vn/viec-lam/senior-mobile-app-developer-flutter-engma-2026913,mobile app ( flutter ),Android
HOT Project Manager (Quản lý Dự án Giải pháp Công nghệ tín dụng và Quản lý rủi ro),Ngân hàng Quốc Tế VIB,"Quận 1, Hồ Chí Minh",Thương lượng,Ngân Hàng,"Agile, Oracle, Java, SQL, Project Manager, English - Good, Oracle Rac/ SQL Server, Cloud",https://topdev.vn/viec-lam/project-manager-quan-ly-du-an-giai-phap-cong-nghe-tin-dung-va-quan-ly-rui-ro-ngan-hang-quoc-te-vib-2027057,project manager ( án giải pháp công nghệ tín rủi ro ),Android
iOS Developer,CÔNG TY CỔ PHẦN CELEBE VIỆT NAM,"Quận Hai Bà Trưng, Hà Nội - Quận 4, Hồ Chí Minh",Thương lượng,Giải trí/ Game,"Swift, iOS, Mobile",https://topdev.vn/viec-lam/ios-developer-cong-ty-co-phan-celebe-viet-nam-2027077,ios,Android
"Front-end Web Developer (Html5, Css, Javascript, Bootstrap)",BIN CORPORATION GROUP VIỆT NAM,"Quận 7, Hồ Chí Minh","10,000,000 - 20,000,000 VND","Dịch vụ doanh nghiệp, Thương mại điện tử/ Bán lẻ, Quảng Cáo Truyền Thông, Phần Mềm, Bất động sản, Tài Chính","CSS, JavaScript, HTML, Front-End",https://topdev.vn/viec-lam/front-end-web-developer-html5-css-javascript-bootstrap-bin-corporation-group-viet-nam-2027076,front-end web ( html css javascript bootstrap ),FrontEnd
Mobile Developer (Flutter),ASIM TELECOM,"Quận Tân Bình, Hồ Chí Minh - Quận Ba Đình, Hà Nội - None","500 - 2,700 USD",Viễn Thông,"Mobile, Flutter",https://topdev.vn/viec-lam/mobile-developer-flutter-asim-telecom-2027075,mobile ( flutter ),Android
[All Levels] Full-Stack Engineer,Care Health,"Quận 1, Hồ Chí Minh","2,000 - 3,500 USD",Software,"NodeJS, Full-Stack, ReactJS, TypeScript",https://topdev.vn/viec-lam/all-levels-full-stack-engineer-care-health-2027074,all full-stack,Android
Quality Control (Manual Tester),Intrepid Group,"Quận 1, Hồ Chí Minh",Thương lượng,Thương mại điện tử/ Bán lẻ,"QC, Manual Test, Tester",https://topdev.vn/viec-lam/quality-control-manual-tester-intrepid-group-2027073,quality control ( manual tester ),Android
HOT AIC Back-End Engineer,FPT Software,"Thành phố Thủ Đức, Hồ Chí Minh",Thương lượng,Phần Mềm,"Android, Java, Mobile, Back-End, Kotlin",https://topdev.vn/viec-lam/aic-back-end-engineer-fpt-software-2027068,aic back-end,FrontEnd
[All Levels] LẬP TRÌNH VIÊN NODEJS,Firefly Innovative (IZIHELP),"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"JavaScript, NodeJS",https://topdev.vn/viec-lam/all-levels-lap-trinh-vien-nodejs-firefly-innovative-izihelp-2027067,all nodejs,BackEnd
[All Levels] Nhân viên kiểm soát chất lượng sản phẩm (QA/QC/Tester),Firefly Innovative (IZIHELP),"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"QA, QC, Tester",https://topdev.vn/viec-lam/all-levels-nhan-vien-kiem-soat-chat-luong-san-pham-qa-qc-tester-firefly-innovative-izihelp-2027066,all soát chất sản phẩm ( Quality Assurance/qc/tester ),Android
Senior Back-end Developer (NodeJS),Hanwha Financial Technology,"Quận 1, Hồ Chí Minh","Lên tới 50,000,000 VND",Fintech,"NodeJS, Back-End",https://topdev.vn/viec-lam/senior-back-end-developer-nodejs-hanwha-financial-technology-2027065,back-end ( nodejs ),BackEnd
".NET DEVELOPER (C#, ASP.NET)",CNV Loyalty,"Quận 1, Hồ Chí Minh","15,000,000 - 35,000,000 VND",Phần Mềm,"HTML5, ASP.NET, C#, .NET, CSS3",https://topdev.vn/viec-lam/net-developer-c-asp-net-cnv-loyalty-2027064,.net ( c # asp.net ),FullStack
HOT [Junior / Senior] Product Executive,Applancer JSC - TopDev,"Quận Bình Thạnh, Hồ Chí Minh",Thương lượng,"Dịch vụ doanh nghiệp, Nhân sự","UX/UI Design, Business Analyst, Product Manager",https://topdev.vn/viec-lam/junior-senior-product-executive-applancer-jsc-topdev-2026454,/ product,Android
DATA SCIENTIST ~ Upto $3000,DATX Vietnam,"Quận Hai Bà Trưng, Hà Nội",Thương lượng,Fintech,Data Science,https://topdev.vn/viec-lam/data-scientist-upto-3000-datx-vietnam-2026535,data scientist ~,Android
"Remote Full-stack Developer (ReactJS, NodeJS)~ Up to $3000",DATX Vietnam,"Quận Hai Bà Trưng, Hà Nội",Thương lượng,Fintech,"Front-End, Back-End, Database, JavaScript, MySQL, NodeJS, HTML, MongoDB, ReactJS, CSS3, React Native",https://topdev.vn/viec-lam/remote-full-stack-developer-reactjs-nodejs-up-to-3000-datx-vietnam-2026533,remote full-stack ( reactjs nodejs ) ~,BackEnd
"Front-end Developer (Javascript, HTML, CSS)",ARTSTUFF,"Quận Phú Nhuận, Hồ Chí Minh",Thương lượng,"Product, Kinh Doanh","JavaScript, HTML, Front-End, SCSS",https://topdev.vn/viec-lam/front-end-developer-javascript-html-css-artstuff-2026536,front-end ( javascript html css ),FrontEnd
ReactJS Developer,BnK Solutions,"Quận Cầu Giấy, Hà Nội",Thương lượng,Phần Mềm,"CSS, JavaScript, ReactJS, HTML & CSS",https://topdev.vn/viec-lam/reactjs-developer-bnk-solutions-2026531,reactjs,Android
"Junior Product Owner | $1,500 - $2,000",Hero Arena,"Thành phố Thủ Đức, Hồ Chí Minh","1,500 - 2,000 USD",Giải trí/ Game,Product Owner,https://topdev.vn/viec-lam/junior-product-owner-1-500-2-000-hero-arena-2026544,product owner -,Android
"QA/QC/Tester | $1,000 - $2,000",Hero Arena,"Thành phố Thủ Đức, Hồ Chí Minh","1,000 - 2,000 USD",Giải trí/ Game,"QA, QC, Tester, Automation Tester, Manual Test, Selenium, Appium, Cucumber",https://topdev.vn/viec-lam/qa-qc-tester-1-000-2-000-hero-arena-2026540,Quality Assurance/qc/tester -,Android
"Lập trình viên Web Application (.NET, ASP.NET)",HDSOFT,"Quận Cầu Giấy, Hà Nội","Lên tới 20,000,000 VND",Phần Mềm,"ASP.NET, .NET",https://topdev.vn/viec-lam/lap-trinh-vien-web-application-net-asp-net-hdsoft-2026538,web application ( .net asp.net ),FullStack
5 Mobile App Developer (Android),VietMobi,"Quận Đống Đa, Hà Nội","Lên tới 30,000,000 VND",Phần Mềm,"Android, Mobile",https://topdev.vn/viec-lam/5-mobile-app-developer-android-vietmobi-2026546,mobile app ( android ),Android
Hardware Design Engineer,VEriKSystems,"Quận 1, Hồ Chí Minh",Thương lượng,"Phần cứng, Phần Mềm","VR/AR, IoT Development",https://topdev.vn/viec-lam/hardware-design-engineer-veriksystems-2026680,hardware design,Android
Middle Android Developer,Apero,"Quận Thanh Xuân, Hà Nội","15,000,000 - 45,000,000 VND",Phần Mềm,"Android, Web, Cloud, Design Patterns",https://topdev.vn/viec-lam/middle-android-developer-apero-2026683,android,Android
Full-stack Mobile Developer (Android/iOS/ Kotlin/ Swift/ ReactJs),Ngân hàng Quốc Tế VIB,"Quận 1, Hồ Chí Minh",Thương lượng,Ngân Hàng,"Android, iOS, Mobile, React Native, Database",https://topdev.vn/viec-lam/full-stack-mobile-developer-android-ios-kotlin-swift-reactjs-ngan-hang-quoc-te-vib-2026888,full-stack mobile ( android/ios/ kotlin/ swift/ reactjs ),Android
Graphic Designer/ UI UX Designer,Ngân hàng Quốc Tế VIB,"Quận 1, Hồ Chí Minh - Quận Hoàn Kiếm, Hà Nội",Thương lượng,Ngân Hàng,"Graphic Design, UX/UI Design",https://topdev.vn/viec-lam/graphic-designer-ui-ux-designer-ngan-hang-quoc-te-vib-2026886,graphic designer/ ui ux designer,Android
"iOS Developer (Swift, Objective-C)",YAN Digital,"Quận Phú Nhuận, Hồ Chí Minh","27,000,000 - 33,000,000 VND",Quảng Cáo Truyền Thông,"Swift, iOS, Objective-C, Mobile",https://topdev.vn/viec-lam/ios-developer-swift-objective-c-yan-digital-2026896,ios ( swift objective-c ),Android
"[HCM/ Danang] .NET Developer (.NET Core, Asp.NET)",DataHouse Asia,"Quận Sơn Trà, Đà Nẵng - None",Thương lượng,Phần Mềm,"ASP.NET, .NET, .NET Core",https://topdev.vn/viec-lam/hcm-danang-net-developer-net-core-asp-net-datahouse-asia-2026899,hcm/ danang .net ( .net asp.net ),FullStack
Lập trình viên Web (C#/ PHP),myG,"Quận Đống Đa, Hà Nội",400 - 800 USD,Giải trí/ Game,"PHP, C#",https://topdev.vn/viec-lam/lap-trinh-vien-web-c-php-myg-2026903,web ( c # / php ),Android
ASP.NET Developer (English),CÔNG TY CỔ PHẦN CÔNG NGHỆ FRACTAL,"Quận Bình Thạnh, Hồ Chí Minh",Thương lượng,Phần Mềm,"ASP.NET, English, C#, .NET",https://topdev.vn/viec-lam/asp-net-developer-english-cong-ty-co-phan-cong-nghe-fractal-2027059,asp.net ( english ),FullStack
HOT UX/UI Designer,FireGroup Technology,"Quận 11, Hồ Chí Minh","700 - 1,800 USD",Phần Mềm,"UX Design, UI Design, Designer, UI/UX",https://topdev.vn/viec-lam/ux-ui-designer-firegroup-technology-2027058,ux/ui designer,Android
Back-end Developer (C#/Angular/NET CORE/Nodejs),eKGIS,"Quận Cầu Giấy, Hà Nội","15,000,000 - 22,000,000 VND",Phần Mềm,"C#, JQuery, Bootstrap, MongoDB, Angular, HTML5, CSS3",https://topdev.vn/viec-lam/back-end-developer-c-angular-net-core-nodejs-ekgis-2027047,back-end ( c # /angular/net /nodejs ),BackEnd
Full-Stack PHP Engineer,Woss Corporation,"Thành phố Thủ Đức, Hồ Chí Minh",Thương lượng,Công nghệ thông tin,"JavaScript, NodeJS, Full-Stack, ReactJS, PHP, Zend, REST API, Laravel",https://topdev.vn/viec-lam/full-stack-php-engineer-woss-corporation-2027053,full-stack php,Android
iOS Developer - Upto $2500,SeleX Motors,"Quận Cầu Giấy, Hà Nội","Lên tới 2,500 USD",Công nghiệp ô tô,"iOS, SQL, Mobile",https://topdev.vn/viec-lam/ios-developer-upto-2500-selex-motors-2027052,ios -,Android
HOT [Fresher] IT Comtor (N2),ISB Vietnam,"Quận Tân Bình, Hồ Chí Minh",Thương lượng,"Phần Mềm, Dịch vụ IT, Outsourcing","Japanese - N2, IT Communicator, English",https://topdev.vn/viec-lam/fresher-it-comtor-n2-isb-vietnam-2027051,comtor ( n ),Android
Lập Trình Viên .NET C#,Công ty TNHH KOUSHIN Việt Nam,"Quận 1, Hồ Chí Minh","8,000,000 - 23,000,000 VND",Phần Mềm,"C#, .NET",https://topdev.vn/viec-lam/lap-trinh-vien-net-c-cong-ty-tnhh-koushin-viet-nam-2026607,.net c #,FullStack
"DevOps Engineer (Cloud, NodeJs, Python)",CB/I Digital,"Quận 3, Hồ Chí Minh",Thương lượng,"Product, Phần Mềm","Python, DevOps, Network, Cloud, NodeJS",https://topdev.vn/viec-lam/devops-engineer-cloud-nodejs-python-cb-i-digital-2026655,devops ( cloud nodejs python ),BackEnd
